Date,Open,High,Low,Close,Adj Close,Volume
2005-12-29,1.8166660070419312,1.8666659593582153,1.7083330154418945,1.766666054725647,0.8426910042762756,2209644
2005-12-30,1.8083330392837524,1.8166660070419312,1.766666054725647,1.774999976158142,0.8466663360595703,678246
2006-01-02,1.8166660070419312,1.8666659593582153,1.7833329439163208,1.850000023841858,0.8824408054351807,3226962
2006-01-03,1.8666659593582153,2.0166659355163574,1.8583329916000366,2.0,0.9539901614189148,3204996
2006-01-04,2.0,2.0333330631256104,1.9416660070419312,1.9916659593582153,0.9500148892402649,1441494
2006-01-05,1.8833329677581787,1.9833329916000366,1.8833329677581787,1.9083329439163208,0.9102653861045837,161808
2006-01-06,1.875,1.916666030883789,1.8333330154418945,1.8416659832000732,0.8784655928611755,428286
2006-01-09,1.9583330154418945,1.9583330154418945,1.899999976158142,1.9249999523162842,0.9182155728340149,372504
2006-01-10,1.9583330154418945,1.9583330154418945,1.8666659593582153,1.899999976158142,0.9062905311584473,209088
2006-01-12,1.899999976158142,1.899999976158142,1.8333330154418945,1.850000023841858,0.8824408054351807,169872
2006-01-13,1.916666030883789,2.041666030883789,1.8166660070419312,2.0083329677581787,0.9579650163650513,1584648
2006-01-16,2.0833330154418945,2.108333110809326,1.9666659832000732,2.0916659832000732,0.9977142810821533,1969986
2006-01-17,2.0916659832000732,2.0916659832000732,2.0916659832000732,2.0916659832000732,0.9977142810821533,0
2006-01-18,2.2166659832000732,2.4000000953674316,2.125,2.3333330154418945,1.1129884719848633,7031994
2006-01-19,2.416666030883789,2.433332920074463,2.2666659355163574,2.308332920074463,1.1010634899139404,2684346
2006-01-20,2.308332920074463,2.308332920074463,2.308332920074463,2.308332920074463,1.1010634899139404,0
2006-01-23,2.358333110809326,2.416666030883789,2.2833330631256104,2.299999952316284,1.0970885753631592,1055604
2006-01-24,2.3333330154418945,2.375,2.2583329677581787,2.2666659355163574,1.0811883211135864,258540
2006-01-25,2.3499999046325684,2.3499999046325684,2.183332920074463,2.2166659832000732,1.0573387145996094,332316
2006-01-27,2.1916658878326416,2.2249999046325684,2.116666078567505,2.1416659355163574,1.0215641260147095,583746
2006-01-30,2.1500000953674316,2.1583330631256104,2.0833330154418945,2.108333110809326,1.005664587020874,311364
2006-01-31,2.1333329677581787,2.2166659832000732,2.108333110809326,2.2166659832000732,1.0573387145996094,128598
2006-02-01,2.325000047683716,2.3333330154418945,2.2833330631256104,2.3166658878326416,1.1050381660461426,383358
2006-02-02,2.325000047683716,2.3499999046325684,2.200000047683716,2.2166659832000732,1.0573387145996094,266430
2006-02-03,2.25,2.25,2.125,2.1583330631256104,1.0295140743255615,143892
2006-02-06,2.174999952316284,2.200000047683716,2.1333329677581787,2.174999952316284,1.0374642610549927,243660
2006-02-07,2.200000047683716,2.200000047683716,2.1333329677581787,2.166666030883789,1.0334891080856323,532938
2006-02-08,2.166666030883789,2.174999952316284,2.125,2.1333329677581787,1.0175893306732178,98700
2006-02-10,2.125,2.166666030883789,2.0999999046325684,2.116666078567505,1.0096391439437866,112812
2006-02-13,2.116666078567505,2.1500000953674316,2.0,2.125,1.0136144161224365,242994
2006-02-14,2.058332920074463,2.108333110809326,2.0,2.0333330631256104,0.9698898792266846,454392
2006-02-15,2.0250000953674316,2.125,2.0083329677581787,2.0333330631256104,0.9698898792266846,334416
2006-02-16,2.075000047683716,2.0999999046325684,2.0,2.0083329677581787,0.9579650163650513,97800
2006-02-17,2.0083329677581787,2.0083329677581787,1.9500000476837158,1.9666659832000732,0.9380900263786316,308946
2006-02-20,1.9666659832000732,2.0083329677581787,1.9333330392837524,1.9500000476837158,0.9301403164863586,154806
2006-02-21,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,0.9301403164863586,0
2006-02-22,1.9416660070419312,1.975000023841858,1.916666030883789,1.9500000476837158,0.9301403164863586,141102
2006-02-23,2.041666030883789,2.041666030883789,1.916666030883789,1.975000023841858,0.9420652985572815,655686
2006-02-24,1.9583330154418945,1.9833329916000366,1.9416660070419312,1.9500000476837158,0.9301403164863586,256800
2006-02-27,1.9583330154418945,1.9833329916000366,1.9333330392837524,1.9500000476837158,0.9301403164863586,145152
2006-02-28,1.9333330392837524,1.9500000476837158,1.875,1.8833329677581787,0.8983404636383057,388410
2006-03-01,1.891666054725647,1.9083329439163208,1.8333330154418945,1.8583329916000366,0.8864154815673828,201990
2006-03-02,1.8333330154418945,1.8833329677581787,1.766666054725647,1.8250000476837158,0.8705161213874817,618192
2006-03-03,1.8666659593582153,1.891666054725647,1.766666054725647,1.8666659593582153,0.8903904557228088,116814
2006-03-06,1.774999976158142,1.9666659832000732,1.766666054725647,1.916666030883789,0.9142402410507202,236616
2006-03-07,1.9583330154418945,2.108333110809326,1.9583330154418945,2.108333110809326,1.005664587020874,334686
2006-03-08,2.25,2.325000047683716,2.1333329677581787,2.183332920074463,1.0414390563964844,1859922
2006-03-09,2.166666030883789,2.166666030883789,2.0999999046325684,2.1416659355163574,1.0215641260147095,267030
2006-03-10,2.1333329677581787,2.2083330154418945,2.116666078567505,2.116666078567505,1.0096391439437866,279444
2006-03-13,2.325000047683716,2.325000047683716,2.125,2.1916658878326416,1.045413851737976,494400
2006-03-14,2.2166659832000732,2.241666078567505,2.1416659355163574,2.183332920074463,1.0414390563964844,137940
2006-03-16,2.1333329677581787,2.233333110809326,2.1333329677581787,2.2083330154418945,1.0533639192581177,647280
2006-03-17,2.183332920074463,2.233333110809326,2.1333329677581787,2.166666030883789,1.0334891080856323,153966
2006-03-20,2.183332920074463,2.25,2.125,2.1500000953674316,1.025539517402649,429984
2006-03-21,2.166666030883789,2.166666030883789,2.116666078567505,2.1583330631256104,1.0295140743255615,188850
2006-03-22,2.1500000953674316,2.1500000953674316,2.0,2.0333330631256104,0.9698898792266846,174720
2006-03-23,2.0083329677581787,2.075000047683716,1.9833329916000366,2.0333330631256104,0.9698898792266846,208668
2006-03-24,1.9833329916000366,2.0916659832000732,1.9833329916000366,2.0166659355163574,0.9619396328926086,80004
2006-03-27,2.075000047683716,2.0833330154418945,2.0250000953674316,2.0333330631256104,0.9698898792266846,113094
2006-03-28,2.075000047683716,2.0833330154418945,1.975000023841858,1.9916659593582153,0.9500148892402649,127380
2006-03-29,1.9916659593582153,1.9916659593582153,1.9916659593582153,1.9916659593582153,0.9500148892402649,0
2006-03-30,2.0166659355163574,2.0666658878326416,2.0,2.041666030883789,0.9738644957542419,73470
2006-03-31,2.041666030883789,2.0999999046325684,2.0083329677581787,2.0833330154418945,0.993739664554596,227226
2006-04-03,2.0916659832000732,2.1583330631256104,2.0833330154418945,2.125,1.0136144161224365,195270
2006-04-04,2.1416659355163574,2.2083330154418945,2.0833330154418945,2.174999952316284,1.0374642610549927,202674
2006-04-05,2.200000047683716,2.2249999046325684,2.1500000953674316,2.1916658878326416,1.045413851737976,365346
2006-04-07,2.174999952316284,2.2249999046325684,2.0833330154418945,2.166666030883789,1.0334891080856323,219480
2006-04-10,2.0833330154418945,2.233333110809326,2.049999952316284,2.1416659355163574,1.0215641260147095,107430
2006-04-12,2.1416659355163574,2.1416659355163574,2.1416659355163574,2.1416659355163574,1.0215641260147095,0
2006-04-13,2.0666658878326416,2.0666658878326416,2.0166659355163574,2.0166659355163574,0.9619396328926086,49500
2006-04-17,2.0833330154418945,2.1333329677581787,2.0,2.041666030883789,0.9738644957542419,62880
2006-04-18,2.058332920074463,2.183332920074463,2.058332920074463,2.0999999046325684,1.0016895532608032,169980
2006-04-19,2.1583330631256104,2.1916658878326416,2.116666078567505,2.125,1.0136144161224365,185022
2006-04-20,2.0999999046325684,2.200000047683716,2.0999999046325684,2.183332920074463,1.0414390563964844,100686
2006-04-21,2.1583330631256104,2.200000047683716,2.0999999046325684,2.116666078567505,1.0096391439437866,148920
2006-04-24,2.241666078567505,2.241666078567505,2.1416659355163574,2.166666030883789,1.0334891080856323,121230
2006-04-25,2.1416659355163574,2.3833329677581787,2.1416659355163574,2.3833329677581787,1.1368379592895508,1821630
2006-04-26,2.541666030883789,2.558332920074463,2.424999952316284,2.4749999046325684,1.1805626153945923,1469766
2006-04-27,2.5666658878326416,2.5999999046325684,2.4416658878326416,2.5833330154418945,1.2322371006011963,2094486
2006-04-28,2.5833330154418945,2.5833330154418945,2.5833330154418945,2.5833330154418945,1.2322371006011963,0
2006-05-02,2.700000047683716,2.7166659832000732,2.625,2.674999952316284,1.2759616374969482,3271920
2006-05-03,2.808332920074463,2.808332920074463,2.625,2.6500000953674316,1.2640368938446045,2732712
2006-05-04,2.6916658878326416,2.7249999046325684,2.6500000953674316,2.674999952316284,1.2759616374969482,559674
2006-05-05,2.674999952316284,2.75,2.666666030883789,2.666666030883789,1.271986484527588,471300
2006-05-08,2.75,2.791666030883789,2.666666030883789,2.6916658878326416,1.2839113473892212,443772
2006-05-09,2.700000047683716,2.7083330154418945,2.666666030883789,2.674999952316284,1.2759616374969482,507960
2006-05-10,2.7249999046325684,2.7249999046325684,2.6333329677581787,2.6583330631256104,1.2680116891860962,231354
2006-05-11,2.7166659832000732,2.7166659832000732,2.5999999046325684,2.6333329677581787,1.256086826324463,397536
2006-05-12,2.5999999046325684,2.6500000953674316,2.5333330631256104,2.5333330631256104,1.2083872556686401,245700
