Date,Open,High,Low,Close,Adj Close,Volume
2016-10-04,190.0,198.0,184.25,189.3000030517578,181.3344268798828,14845911
2016-10-05,190.0500030517578,192.89999389648438,185.39999389648438,186.5,178.6522216796875,929832
2016-10-06,186.4499969482422,188.75,182.0,182.60000610351562,174.91636657714844,586004
2016-10-07,182.9499969482422,184.85000610351562,177.0500030517578,177.6999969482422,170.2225341796875,480833
2016-10-10,178.25,182.8000030517578,176.60000610351562,177.89999389648438,170.4141387939453,609522
2016-10-13,176.9499969482422,178.0,171.0,171.60000610351562,164.37924194335938,476526
2016-10-14,172.0,175.5,171.8000030517578,174.0,166.67822265625,278303
2016-10-17,175.0,175.75,168.14999389648438,168.8000030517578,161.69703674316406,326628
2016-10-18,170.0,172.0,168.10000610351562,168.9499969482422,161.84072875976562,275205
2016-10-19,169.14999389648438,190.4499969482422,169.10000610351562,188.5500030517578,180.61599731445312,1969180
2016-10-20,187.39999389648438,193.75,183.5500030517578,184.4499969482422,176.68849182128906,821709
2016-10-21,185.0,191.5,183.14999389648438,185.8000030517578,177.981689453125,549295
2016-10-24,186.85000610351562,190.0,184.14999389648438,184.9499969482422,177.16746520996094,245708
2016-10-25,185.1999969482422,186.9499969482422,182.39999389648438,183.14999389648438,175.4431915283203,132849
2016-10-26,183.0,183.35000610351562,178.5500030517578,178.89999389648438,171.37205505371094,120965
2016-10-27,178.0,180.39999389648438,173.9499969482422,175.4499969482422,168.0672149658203,183254
2016-10-28,174.8000030517578,178.75,174.1999969482422,175.60000610351562,168.21090698242188,85345
2016-11-01,177.35000610351562,177.85000610351562,173.0,173.85000610351562,166.53456115722656,121323
2016-11-02,173.0,174.60000610351562,172.0,172.1999969482422,164.95396423339844,81506
2016-11-03,172.0500030517578,175.0,167.3000030517578,168.8000030517578,161.69703674316406,113619
2016-11-04,168.25,170.6999969482422,162.60000610351562,163.5500030517578,156.66795349121094,223553
2016-11-07,165.35000610351562,168.5,164.75,165.0500030517578,158.10482788085938,76148
2016-11-08,165.25,167.3000030517578,157.5500030517578,159.35000610351562,152.6446990966797,191672
2016-11-09,157.0,157.0,128.10000610351562,149.39999389648438,143.11337280273438,209889
2016-11-10,152.35000610351562,163.6999969482422,152.35000610351562,158.85000610351562,152.16574096679688,216203
2016-11-11,154.8000030517578,159.6999969482422,151.0,154.5,147.998779296875,91671
2016-11-15,155.0500030517578,155.0500030517578,140.0,143.0,136.98269653320312,109486
2016-11-16,147.0,147.10000610351562,129.0,132.5,126.92451477050781,268247
2016-11-17,132.5,134.9499969482422,124.5999984741211,125.9000015258789,120.60223388671875,217072
2016-11-18,128.0,129.5,100.75,100.75,96.51052856445312,1011861
2016-11-21,96.0999984741211,98.0,90.69999694824219,90.69999694824219,86.88341522216797,747881
2016-11-22,81.6500015258789,81.6500015258789,81.6500015258789,81.6500015258789,78.21424102783203,209488
2016-11-23,76.80000305175781,89.80000305175781,74.0,89.5999984741211,85.8297119140625,7431915
2016-11-24,88.55000305175781,92.94999694824219,86.0999984741211,87.19999694824219,83.53069305419922,2082873
2016-11-25,87.80000305175781,91.19999694824219,87.55000305175781,88.25,84.53651428222656,1057701
2016-11-28,89.0,91.80000305175781,88.0,89.94999694824219,86.16497039794922,453228
2016-11-29,93.4000015258789,97.25,90.5,94.94999694824219,90.95457458496094,1130890
2016-11-30,95.94999694824219,96.75,93.75,95.5999984741211,91.57722473144531,683508
2016-12-01,96.0,104.0999984741211,95.80000305175781,100.0,95.79208374023438,1384536
2016-12-02,99.69999694824219,109.94999694824219,99.0999984741211,108.0,103.4554443359375,2186302
2016-12-05,110.19999694824219,115.0,110.0,110.94999694824219,106.28131103515625,1349234
2016-12-06,111.69999694824219,112.5,103.3499984741211,106.80000305175781,102.30595397949219,526334
2016-12-07,108.69999694824219,110.1500015258789,104.0999984741211,105.3499984741211,100.91696166992188,264177
2016-12-08,106.0999984741211,107.9000015258789,105.1500015258789,105.44999694824219,101.01275634765625,186957
2016-12-09,107.3499984741211,107.3499984741211,104.0,104.4000015258789,100.0069351196289,167736
2016-12-12,104.75,104.75,100.5999984741211,101.1500015258789,96.89369201660156,144457
2016-12-13,101.0,105.9000015258789,98.6500015258789,100.55000305175781,96.31893157958984,266473
2016-12-14,102.25,102.25,99.19999694824219,99.80000305175781,95.60050201416016,128578
2016-12-15,99.0,102.5999984741211,98.5,99.55000305175781,95.36101531982422,131303
2016-12-16,100.5,101.5,98.5,99.55000305175781,95.36101531982422,175860
2016-12-19,99.94999694824219,101.5,99.0,100.4000015258789,96.17525482177734,195828
2016-12-20,100.4000015258789,106.9000015258789,100.4000015258789,101.75,97.46844482421875,536899
2016-12-21,104.0,104.5,101.75,102.0999984741211,97.8037109375,775269
2016-12-22,103.0,104.0,100.0999984741211,100.5,96.27104949951172,202880
2016-12-23,99.9000015258789,100.3499984741211,98.9000015258789,99.05000305175781,94.8820571899414,113634
2016-12-26,99.44999694824219,99.44999694824219,95.19999694824219,95.5,91.4814453125,99308
2016-12-27,96.5,98.9000015258789,93.55000305175781,95.4000015258789,91.38565063476562,165564
2016-12-28,95.5,98.0,94.4000015258789,94.94999694824219,90.95457458496094,127049
2016-12-29,95.0,99.19999694824219,95.0,96.3499984741211,92.29566955566406,300827
2016-12-30,96.5999984741211,100.0,96.5999984741211,98.1500015258789,94.01994323730469,198795
2017-01-02,98.0,100.5999984741211,97.5,98.5999984741211,94.45100402832031,140691
2017-01-03,99.0,101.9000015258789,98.5999984741211,100.5,96.27104949951172,239466
2017-01-04,100.8499984741211,101.9000015258789,100.0,100.44999694824219,96.22315216064453,101172
2017-01-05,101.69999694824219,104.25,100.5,101.5999984741211,97.32475280761719,240184
2017-01-06,102.0,103.94999694824219,101.5,102.19999694824219,97.8995132446289,180349
2017-01-09,101.5,108.30000305175781,101.5,106.69999694824219,102.21015930175781,652615
2017-01-10,108.0,110.80000305175781,107.4000015258789,109.55000305175781,104.94023132324219,494733
2017-01-11,110.4000015258789,112.19999694824219,110.0999984741211,110.75,106.08973693847656,253769
2017-01-12,109.6500015258789,115.0,109.6500015258789,114.4000015258789,109.58615112304688,599973
2017-01-13,115.0,119.69999694824219,115.0,118.80000305175781,113.80099487304688,660771
2017-01-16,119.4000015258789,122.80000305175781,118.69999694824219,119.6500015258789,114.615234375,224542
2017-01-17,120.80000305175781,121.0,116.05000305175781,116.6500015258789,111.74147033691406,143843
